Fecha,Hora,Producto,ISIN,Bolsa de,Centro de ejecución,Número,Precio,,Valor local,,Valor,,Tipo de cambio,Costes de transacción,,Total,,ID Orden
20-10-2023,15:30,ENPHASE ENERGY INC. -,US29355A1079,NDQ,XNAS,27,99.7500,USD,-2693.25,USD,-2544.90,EUR,1.0583,-2.00,EUR,-2546.90,EUR,29427c73-260b-4d4c-b704-8d688ef109df
06-10-2023,10:32,WATER INTELLIGENCE PLC,GB00BZ973D04,LSE,AIMX,-569,325.0000,GBX,184925.00,GBX,2138.84,EUR,86.4603,,EUR,2138.84,EUR,4cf9c34c-e1e3-483b-bf01-5b6ca7fc60cb
06-10-2023,09:34,WATER INTELLIGENCE PLC,GB00BZ973D04,LSE,AIMX,-130,325.0000,GBX,42250.00,GBX,488.38,EUR,86.5097,-4.90,EUR,483.48,EUR,4cf9c34c-e1e3-483b-bf01-5b6ca7fc60cb
04-10-2023,10:27,SPYROSOFT SA,PLSPRSF00011,WSE,XWAR,-4,409.0000,PLN,1636.00,PLN,352.99,EUR,4.6347,-4.90,EUR,348.09,EUR,80474bfc-9830-4c48-bcde-182b0f4a2099
03-10-2023,09:00,TOYA SA,PLTOYA000011,WSE,XWAR,-817,6.3500,PLN,5187.95,PLN,1123.77,EUR,4.6166,,EUR,1123.77,EUR,cebd738f-2f93-41b5-bf17-b0ebe0e26ed3
02-10-2023,17:00,TOYA SA,PLTOYA000011,WSE,XWAR,-253,6.3400,PLN,1604.02,PLN,347.85,EUR,4.6113,-4.90,EUR,342.95,EUR,cebd738f-2f93-41b5-bf17-b0ebe0e26ed3
28-09-2023,09:00,SPYROSOFT SA,PLSPRSF00011,WSE,XWAR,4,390.0000,PLN,-1560.00,PLN,-337.07,EUR,4.6281,-4.90,EUR,-341.97,EUR,75f387c9-5ac0-4f9f-9300-dce7c5f5094a
22-09-2023,15:30,ORIGIN MATERIALS INC,US68622D1063,NDQ,XNAS,-1000,1.3700,USD,1370.00,USD,1286.63,EUR,1.0648,-2.00,EUR,1284.63,EUR,8ff0e3d2-e6a8-450e-b292-ddf4b5baeaf9
20-09-2023,16:29,DELKO SA,PLDELKO00019,WSE,XWAR,-229,11.0000,PLN,2519.00,PLN,545.22,EUR,4.6202,,EUR,545.22,EUR,95c99ce7-1d9a-4d5b-84a8-0708600b90f3
20-09-2023,16:24,DELKO SA,PLDELKO00019,WSE,XWAR,-238,11.0000,PLN,2618.00,PLN,566.72,EUR,4.6196,,EUR,566.72,EUR,95c99ce7-1d9a-4d5b-84a8-0708600b90f3
20-09-2023,16:19,DELKO SA,PLDELKO00019,WSE,XWAR,-118,11.0000,PLN,1298.00,PLN,281.20,EUR,4.6160,-4.90,EUR,276.30,EUR,95c99ce7-1d9a-4d5b-84a8-0708600b90f3
19-09-2023,10:35,DOVALUE,IT0001044996,MIL,MTAA,-500,3.7000,EUR,1850.00,EUR,1850.00,EUR,,,EUR,1850.00,EUR,c8d12fbc-8513-487a-ad55-0ccf6deb8a9f
19-09-2023,10:35,DOVALUE,IT0001044996,MIL,MTAA,-1000,3.7000,EUR,3700.00,EUR,3700.00,EUR,,-4.90,EUR,3695.10,EUR,c8d12fbc-8513-487a-ad55-0ccf6deb8a9f
08-09-2023,17:25,WATER INTELLIGENCE PLC,GB00BZ973D04,LSE,AIMX,-10,410.0000,GBX,4100.00,GBX,47.75,EUR,85.8598,,EUR,47.75,EUR,37e69277-2d32-4b4b-a09b-10fe6c1609b5
08-09-2023,17:25,WATER INTELLIGENCE PLC,GB00BZ973D04,LSE,AIMX,-80,410.0000,GBX,32800.00,GBX,382.02,EUR,85.8598,,EUR,382.02,EUR,37e69277-2d32-4b4b-a09b-10fe6c1609b5
08-09-2023,17:24,WATER INTELLIGENCE PLC,GB00BZ973D04,LSE,AIMX,-100,410.0000,GBX,41000.00,GBX,477.52,EUR,85.8598,-4.90,EUR,472.62,EUR,37e69277-2d32-4b4b-a09b-10fe6c1609b5
28-08-2023,17:34,EXPEDIA INC. - COMMON,US30212P3038,NDQ,XNAS,30,107.8200,USD,-3234.60,USD,-2993.08,EUR,1.0807,-2.00,EUR,-2995.08,EUR,0172a5b6-56f3-4a70-b7bf-d0edf716c218
23-08-2023,16:34,ALFEN,NL0012817175,EAM,XAMS,-46,51.4800,EUR,2368.08,EUR,2368.08,EUR,,-4.90,EUR,2363.18,EUR,283d568b-c5a6-491c-82ee-c70b96e75b86
18-08-2023,16:40,PLUG POWER INC. - COM,US72919P2020,NDQ,XPSX,-155,8.7000,USD,1348.50,USD,1240.01,EUR,1.0875,-2.00,EUR,1238.01,EUR,5944707f-2b4e-4644-978c-7914ff3c8095
16-08-2023,09:53,NAGARRO SE,DE000A3H2200,XET,XETA,-63,75.5000,EUR,4756.50,EUR,4756.50,EUR,,-4.90,EUR,4751.60,EUR,d85acf28-eca6-4501-892a-5ebdaed42ef3
08-08-2023,17:32,PLUG POWER INC. - COM,US72919P2020,NDQ,MSCO,155,10.5500,USD,-1635.25,USD,-1493.12,EUR,1.0952,-2.00,EUR,-1495.12,EUR,6e92fe0d-729c-4010-815c-69d6a70ba5ce
08-08-2023,12:53,SCIENTIFIC D.,GB00B3FBWW43,LSE,AIMX,-88,120.0000,GBX,10560.00,GBX,122.62,EUR,86.1200,,EUR,122.62,EUR,49125bcd-4f16-4c44-85e3-962e6f2b382d
08-08-2023,12:53,SCIENTIFIC D.,GB00B3FBWW43,LSE,AIMX,-500,120.0000,GBX,60000.00,GBX,696.70,EUR,86.1200,,EUR,696.70,EUR,49125bcd-4f16-4c44-85e3-962e6f2b382d
08-08-2023,12:53,SCIENTIFIC D.,GB00B3FBWW43,LSE,AIMX,-60,120.0000,GBX,7200.00,GBX,83.60,EUR,86.1200,,EUR,83.60,EUR,49125bcd-4f16-4c44-85e3-962e6f2b382d
08-08-2023,12:53,SCIENTIFIC D.,GB00B3FBWW43,LSE,AIMX,-100,120.0000,GBX,12000.00,GBX,139.34,EUR,86.1200,,EUR,139.34,EUR,49125bcd-4f16-4c44-85e3-962e6f2b382d
08-08-2023,12:53,SCIENTIFIC D.,GB00B3FBWW43,LSE,AIMX,-400,120.0000,GBX,48000.00,GBX,557.36,EUR,86.1200,,EUR,557.36,EUR,49125bcd-4f16-4c44-85e3-962e6f2b382d
08-08-2023,12:53,SCIENTIFIC D.,GB00B3FBWW43,LSE,AIMX,-144,120.0000,GBX,17280.00,GBX,200.65,EUR,86.1200,,EUR,200.65,EUR,49125bcd-4f16-4c44-85e3-962e6f2b382d
08-08-2023,12:53,SCIENTIFIC D.,GB00B3FBWW43,LSE,AIMX,-270,120.0000,GBX,32400.00,GBX,376.22,EUR,86.1200,-4.90,EUR,371.32,EUR,49125bcd-4f16-4c44-85e3-962e6f2b382d
07-08-2023,09:33,TELEPERFORMANCE SE,FR0000051807,EPA,XPAR,19,126.0000,EUR,-2394.00,EUR,-2394.00,EUR,,-4.90,EUR,-2398.90,EUR,738d3da2-d723-480e-b7c3-f0baf318059e
03-08-2023,16:39,DELKO SA,PLDELKO00019,WSE,XWAR,528,11.4500,PLN,-6045.60,PLN,-1352.91,EUR,4.4686,,EUR,-1352.91,EUR,e172550c-712d-4b99-8d19-0f6eec45620a
03-08-2023,16:38,DELKO SA,PLDELKO00019,WSE,XWAR,1,11.4500,PLN,-11.45,PLN,-2.56,EUR,4.4684,,EUR,-2.56,EUR,e172550c-712d-4b99-8d19-0f6eec45620a
03-08-2023,16:08,DELKO SA,PLDELKO00019,WSE,XWAR,56,11.4500,PLN,-641.20,PLN,-143.48,EUR,4.4690,-4.90,EUR,-148.38,EUR,e172550c-712d-4b99-8d19-0f6eec45620a
03-08-2023,16:02,TOYA SA,PLTOYA000011,WSE,XWAR,143,6.2700,PLN,-896.61,PLN,-200.61,EUR,4.4694,,EUR,-200.61,EUR,60437b4c-800f-4286-b262-7545e50b6c40
03-08-2023,16:02,TOYA SA,PLTOYA000011,WSE,XWAR,10,6.2600,PLN,-62.60,PLN,-14.01,EUR,4.4694,,EUR,-14.01,EUR,60437b4c-800f-4286-b262-7545e50b6c40
03-08-2023,16:02,TOYA SA,PLTOYA000011,WSE,XWAR,917,6.2500,PLN,-5731.25,PLN,-1282.34,EUR,4.4694,-4.90,EUR,-1287.24,EUR,60437b4c-800f-4286-b262-7545e50b6c40
19-07-2023,21:29,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,EPRL,-17,20.5400,USD,349.18,USD,311.69,EUR,1.1203,,EUR,311.69,EUR,675398ce-c87e-4b0c-bf2c-dd21636bb7a4
19-07-2023,21:29,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,EPRL,-83,20.5400,USD,1704.82,USD,1521.76,EUR,1.1203,,EUR,1521.76,EUR,675398ce-c87e-4b0c-bf2c-dd21636bb7a4
19-07-2023,21:29,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,XNAS,-115,20.5400,USD,2362.10,USD,2108.47,EUR,1.1203,-2.00,EUR,2106.47,EUR,675398ce-c87e-4b0c-bf2c-dd21636bb7a4
14-07-2023,11:32,EMBRACER GROUP AB,SE0016828511,OMX,MESI,1152,24.9600,SEK,-28753.92,SEK,-2500.92,EUR,11.4973,-4.90,EUR,-2505.82,EUR,ac2c7d78-4d81-42b9-af9f-d5520518eb1d
13-07-2023,16:16,HEALTHPEAK PROPERTIES INC,US42250P1030,NSY,MEMX,-82,21.0000,USD,1722.00,USD,1539.16,EUR,1.1188,,EUR,1539.16,EUR,7a7ecac0-5478-4333-a52b-14ec6b9ade7d
13-07-2023,16:16,HEALTHPEAK PROPERTIES INC,US42250P1030,NSY,MEMX,-200,21.0000,USD,4200.00,USD,3754.05,EUR,1.1188,-2.00,EUR,3752.05,EUR,7a7ecac0-5478-4333-a52b-14ec6b9ade7d
13-07-2023,10:43,SCIENTIFIC D.,GB00B3FBWW43,LSE,AIMX,1562,137.0000,GBX,-213994.00,GBX,-2502.27,EUR,85.5198,-4.90,EUR,-2507.17,EUR,9b4fd735-187b-4de2-9b10-3ae726616953
13-07-2023,09:36,NEXT FIFTEEN,GB0030026057,LSE,MESI,340,640.0000,GBX,-217600.00,GBX,-2542.35,EUR,85.5901,-4.90,EUR,-2547.25,EUR,e223010c-9df5-4dd8-b8e9-c91c0c583ddd
12-07-2023,14:28,ALFEN,NL0012817175,EAM,XAMS,46,54.5000,EUR,-2507.00,EUR,-2507.00,EUR,,-4.90,EUR,-2511.90,EUR,fadb4056-eaa6-4a8f-800e-d06a3907261a
07-07-2023,19:09,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,CDED,-200,20.2200,USD,4044.00,USD,3687.45,EUR,1.0967,-2.00,EUR,3685.45,EUR,44e20dc3-952c-4cf8-9443-081642f3511e
04-07-2023,10:01,WATER INTELLIGENCE PLC,GB00BZ973D04,LSE,AIMX,199,430.0000,GBX,-85570.00,GBX,-996.51,EUR,85.8701,-4.90,EUR,-1001.41,EUR,cb03dcb8-f7de-4196-a701-88d52d0c5cac
30-06-2023,21:59,MAIN STREET CAPITAL CO,US56035L1044,NSY,CDED,-38,40.0100,USD,1520.38,USD,1393.19,EUR,1.0913,,EUR,1393.19,EUR,6ea9ae2d-d7e0-48f5-8e43-4b16c2ef1194
30-06-2023,21:59,MAIN STREET CAPITAL CO,US56035L1044,NSY,MSPL,-100,40.0100,USD,4001.00,USD,3666.29,EUR,1.0913,-2.00,EUR,3664.29,EUR,6ea9ae2d-d7e0-48f5-8e43-4b16c2ef1194
30-06-2023,16:31,ALEXANDRIA REAL ESTATE,US0152711091,NSY,XNAS,-44,113.5600,USD,4996.64,USD,4574.45,EUR,1.0923,-2.00,EUR,4572.45,EUR,ac6b7634-adbe-4ef3-bd51-7c6569bc0566
30-06-2023,16:20,AGREE REALTY CORPORATI,US0084921008,NSY,XNAS,-82,65.3600,USD,5359.52,USD,4903.97,EUR,1.0929,-2.00,EUR,4901.97,EUR,428248c8-74bc-46be-b801-2aeef72dd293
27-06-2023,19:56,ORIGIN MATERIALS INC,US68622D1063,NDQ,SOHO,202,4.4100,USD,-890.82,USD,-812.72,EUR,1.0961,-2.00,EUR,-814.72,EUR,750bbabf-be76-4009-bd9b-ed989c6d8977
27-06-2023,18:09,WALGREENS BOOTS ALLIAN,US9314271084,NDQ,CDED,-195,28.5501,USD,5567.27,USD,5078.73,EUR,1.0962,-2.00,EUR,5076.73,EUR,68fd22b5-820f-47cf-9c14-fec6af5fb47a
27-06-2023,15:54,WALGREENS BOOTS ALLIAN,US9314271084,NDQ,XNAS,195,28.4500,USD,-5547.75,USD,-5059.54,EUR,1.0965,-2.00,EUR,-5061.54,EUR,6a4169cf-8995-4d55-823d-749a5d23d030
26-06-2023,15:58,BAVIERA,ES0119037010,MAD,XMAD,-42,18.3500,EUR,770.70,EUR,770.70,EUR,,,EUR,770.70,EUR,1302a92f-9b22-4507-bbd0-1109ba7496b9
26-06-2023,15:38,HEALTHPEAK PROPERTIES INC,US42250P1030,NSY,CDED,141,19.2850,USD,-2719.19,USD,-2491.71,EUR,1.0913,-2.00,EUR,-2493.71,EUR,905d8303-f0d4-4db7-bb2a-ae1a88d691fa
26-06-2023,15:38,HEALTHPEAK PROPERTIES INC,US42250P1030,NSY,CDED,41,19.2850,USD,-790.69,USD,-724.47,EUR,1.0914,,EUR,-724.47,EUR,962fe252-24b3-45a1-87b1-03790dd53375
26-06-2023,15:38,HEALTHPEAK PROPERTIES INC,US42250P1030,NSY,CDED,100,19.2850,USD,-1928.50,USD,-1767.01,EUR,1.0914,-2.00,EUR,-1769.01,EUR,962fe252-24b3-45a1-87b1-03790dd53375
26-06-2023,14:10,BAVIERA,ES0119037010,MAD,XMAD,-10,18.3500,EUR,183.50,EUR,183.50,EUR,,,EUR,183.50,EUR,1302a92f-9b22-4507-bbd0-1109ba7496b9
26-06-2023,09:30,BAVIERA,ES0119037010,MAD,XMAD,-50,18.3500,EUR,917.50,EUR,917.50,EUR,,,EUR,917.50,EUR,1302a92f-9b22-4507-bbd0-1109ba7496b9
23-06-2023,17:21,BAVIERA,ES0119037010,MAD,XMAD,-27,18.3500,EUR,495.45,EUR,495.45,EUR,,,EUR,495.45,EUR,1302a92f-9b22-4507-bbd0-1109ba7496b9
23-06-2023,17:17,BAVIERA,ES0119037010,MAD,XMAD,-6,18.3500,EUR,110.10,EUR,110.10,EUR,,-2.00,EUR,108.10,EUR,1302a92f-9b22-4507-bbd0-1109ba7496b9
23-06-2023,10:08,EXCELLENCE COMMERCIAL PROPERTY & FACILITIES MANAGEMENT GROUP LTD,KYG3235S1021,HKS,XHKG,1000,2.3000,HKD,-2300.00,HKD,-270.31,EUR,8.5088,-6.00,EUR,-276.31,EUR,3e7ae481-fba6-452f-b132-f0e35d58101f
22-06-2023,16:42,W.P. CAREY INC. REIT,US92936U1097,NSY,CDED,-77,67.2900,USD,5181.33,USD,4724.07,EUR,1.0968,-2.00,EUR,4722.07,EUR,567252d1-4a6b-49cc-94ef-f806f69df1aa
22-06-2023,13:39,SHELLY GROUP PLC     EO 1,BG1100003166,FRA,FRAA,179,13.9500,EUR,-2497.05,EUR,-2497.05,EUR,,-6.00,EUR,-2503.05,EUR,dab86762-10cd-479b-91a7-1905f2e5e9de
14-06-2023,17:09,W.P. CAREY INC. REIT,US92936U1097,NSY,XNAS,77,70.3600,USD,-5417.72,USD,-4993.78,EUR,1.0849,-2.00,EUR,-4995.78,EUR,2575a968-8df4-42da-afb3-0b898fb1db85
14-06-2023,17:05,AGREE REALTY CORPORATI,US0084921008,NSY,CDED,62,65.9800,USD,-4090.76,USD,-3770.66,EUR,1.0849,,EUR,-3770.66,EUR,7635f827-58c9-49f2-bbb8-431667a2355d
14-06-2023,17:05,AGREE REALTY CORPORATI,US0084921008,NSY,CDED,10,65.9450,USD,-659.45,USD,-607.85,EUR,1.0849,,EUR,-607.85,EUR,7635f827-58c9-49f2-bbb8-431667a2355d
14-06-2023,17:05,AGREE REALTY CORPORATI,US0084921008,NSY,CDED,10,65.9450,USD,-659.45,USD,-607.85,EUR,1.0849,-2.00,EUR,-609.85,EUR,7635f827-58c9-49f2-bbb8-431667a2355d
08-06-2023,09:29,CONSUN PHARMACEUTICAL GROUP,KYG2524A1031,HKS,XHKG,3000,4.7300,HKD,-14190.00,HKD,-1691.85,EUR,8.3873,-6.00,EUR,-1697.85,EUR,ce556efd-30e8-4a48-8ed8-e51cb23d30ab
01-06-2023,10:46,NAGARRO SE,DE000A3H2200,XET,XETA,63,78.1500,EUR,-4923.45,EUR,-4923.45,EUR,,-4.90,EUR,-4928.35,EUR,e45317dd-647d-4ba2-bb54-8e4ea84a9840
30-05-2023,17:56,ADR ON NIO INC,US62914V1061,NSY,CDED,-354,7.3900,USD,2616.06,USD,2440.14,EUR,1.0721,-2.00,EUR,2438.14,EUR,f9a07621-69fa-4d3e-a4a2-b793e4869733
25-05-2023,21:31,ADR ON NIO INC,US62914V1061,NSY,SOHO,354,7.5600,USD,-2676.24,USD,-2496.51,EUR,1.0720,-2.00,EUR,-2498.51,EUR,77e37d10-db20-4150-8958-7e5dc1882938
25-05-2023,21:23,PAYPAL HOLDINGS INC.,US70450Y1038,NDQ,CDED,90,59.5150,USD,-5356.35,USD,-4996.63,EUR,1.0720,-2.00,EUR,-4998.63,EUR,7d16c670-1801-4e28-99b3-201c7da4f427
24-05-2023,16:24,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,XNAS,15,17.8100,USD,-267.15,USD,-248.17,EUR,1.0765,,EUR,-248.17,EUR,f72ea946-b3c5-4a79-b9ed-bc8eeb9c31b0
24-05-2023,16:24,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,XNAS,85,17.8100,USD,-1513.85,USD,-1406.28,EUR,1.0765,,EUR,-1406.28,EUR,f72ea946-b3c5-4a79-b9ed-bc8eeb9c31b0
24-05-2023,16:24,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,XNAS,100,17.8100,USD,-1781.00,USD,-1654.45,EUR,1.0765,-2.00,EUR,-1656.45,EUR,f72ea946-b3c5-4a79-b9ed-bc8eeb9c31b0
22-05-2023,16:58,MITEK SYSTEMS INC. -,US6067102003,NDQ,XNAS,-34,9.8100,USD,333.54,USD,308.86,EUR,1.0799,,EUR,308.86,EUR,fb51d41a-08c8-493d-84e4-c817341e71b3
22-05-2023,16:58,MITEK SYSTEMS INC. -,US6067102003,NDQ,ARCX,-100,9.8100,USD,981.00,USD,908.42,EUR,1.0799,,EUR,908.42,EUR,fb51d41a-08c8-493d-84e4-c817341e71b3
22-05-2023,16:58,MITEK SYSTEMS INC. -,US6067102003,NDQ,ARCX,-100,9.8100,USD,981.00,USD,908.42,EUR,1.0799,,EUR,908.42,EUR,fb51d41a-08c8-493d-84e4-c817341e71b3
22-05-2023,16:58,MITEK SYSTEMS INC. -,US6067102003,NDQ,XNAS,-100,9.8100,USD,981.00,USD,908.42,EUR,1.0799,,EUR,908.42,EUR,fb51d41a-08c8-493d-84e4-c817341e71b3
22-05-2023,16:58,MITEK SYSTEMS INC. -,US6067102003,NDQ,XNAS,-2,9.8100,USD,19.62,USD,18.17,EUR,1.0799,,EUR,18.17,EUR,fb51d41a-08c8-493d-84e4-c817341e71b3
22-05-2023,16:58,MITEK SYSTEMS INC. -,US6067102003,NDQ,XNAS,-100,9.8100,USD,981.00,USD,908.42,EUR,1.0799,,EUR,908.42,EUR,fb51d41a-08c8-493d-84e4-c817341e71b3
22-05-2023,16:58,MITEK SYSTEMS INC. -,US6067102003,NDQ,XNAS,-100,9.8100,USD,981.00,USD,908.42,EUR,1.0799,-2.00,EUR,906.42,EUR,fb51d41a-08c8-493d-84e4-c817341e71b3
16-05-2023,09:02,EMBRACER GROUP AB,SE0016828511,OMX,MESI,-588,47.7950,SEK,28103.46,SEK,2492.63,EUR,11.2746,-4.90,EUR,2487.73,EUR,ed66c035-2e09-4b9b-9038-4d343be49337
15-05-2023,10:16,NAGARRO SE,DE000A3H2200,XET,XETA,-66,82.1500,EUR,5421.90,EUR,5421.90,EUR,,,EUR,5421.90,EUR,6ebb4421-136c-49d6-b4b1-4abd98f0558c
15-05-2023,10:16,NAGARRO SE,DE000A3H2200,XET,XETA,-100,82.1500,EUR,8215.00,EUR,8215.00,EUR,,-4.90,EUR,8210.10,EUR,6ebb4421-136c-49d6-b4b1-4abd98f0558c
11-05-2023,19:48,ALEXANDRIA REAL ESTATE,US0152711091,NSY,XNYS,6,120.0000,USD,-720.00,USD,-659.71,EUR,1.0914,,EUR,-659.71,EUR,06ba01aa-3ef0-475e-8cec-89b6bb16b51a
11-05-2023,19:47,ALEXANDRIA REAL ESTATE,US0152711091,NSY,XNYS,2,120.0000,USD,-240.00,USD,-219.90,EUR,1.0914,,EUR,-219.90,EUR,06ba01aa-3ef0-475e-8cec-89b6bb16b51a
11-05-2023,19:47,ALEXANDRIA REAL ESTATE,US0152711091,NSY,XNYS,36,120.0000,USD,-4320.00,USD,-3958.24,EUR,1.0914,-1.00,EUR,-3959.24,EUR,06ba01aa-3ef0-475e-8cec-89b6bb16b51a
11-05-2023,19:18,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,XNYS,-300,19.0000,USD,5700.00,USD,5220.29,EUR,1.0919,-1.00,EUR,5219.29,EUR,8b3cd230-55b9-4290-8164-5efe223a8df3
11-05-2023,19:18,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,XNYS,-164,19.0000,USD,3116.00,USD,2853.76,EUR,1.0919,-1.00,EUR,2852.76,EUR,1370e5e3-81a2-4391-bd89-620f2fdb95a1
10-05-2023,16:49,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,EDGX,110,17.7800,USD,-1955.80,USD,-1782.39,EUR,1.0973,,EUR,-1782.39,EUR,c92333c9-d2a7-4d20-b8fc-94f81481cb49
10-05-2023,16:49,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,XNYS,200,17.7800,USD,-3556.00,USD,-3240.70,EUR,1.0973,-1.00,EUR,-3241.70,EUR,c92333c9-d2a7-4d20-b8fc-94f81481cb49
10-05-2023,15:47,GLOBAL SHIP LEASE INC-CL A,MHY271836006,NSY,XNAS,164,18.0600,USD,-2961.84,USD,-2696.77,EUR,1.0983,-1.00,EUR,-2697.77,EUR,f5053b11-6d30-4848-a14a-d45d0cecbf7e
