Fecha;Hora;Producto;ISIN;Ticker;Bolsa;Exchange Yahoo;Exchange Google;Cantidad;Precio;Precio Divisa;Valor Local;Valor Local Divisa;Valor;Valor Divisa;Tipo de cambio;Costes Transacción;Costes Transacción Divisa;Total;Total Divisa
2018-03-22;14:31;ACCENTURE PLC. CLASS A;IE00B4BNMY34;ACN;NSY;;NYSE;19.0;157.17;USD;-2986.23;USD;-2426.01;EUR;1.2309;-0.06;EUR;-2426.07;EUR
2018-03-29;15:34;AMAZON.COM INC. - COM;US0231351067;;NDQ;;;2.0;1405.0;USD;2810.0;USD;2278.91;EUR;1.233;-0.51;EUR;2278.4;EUR
2018-04-02;16:44;ACCENTURE PLC. CLASS A;IE00B4BNMY34;ACN;NSY;;NYSE;20.0;149.01;USD;-2980.2;USD;-2416.94;EUR;1.233;-0.56;EUR;-2417.5;EUR
2018-04-18;20:00;AVEXIS INC. - COMMON;US05366U1007;;NDQ;;;15.0;209.92;USD;3148.8;USD;2542.97;EUR;1.2382;-0.55;EUR;2542.42;EUR
2018-04-25;15:32;ALPHABET INC. - CLASS A;US02079K3059;GOOGL;NDQ;;NASDAQ;2.0;1030.33;USD;-2060.66;USD;-1691.6;EUR;1.2182;-0.51;EUR;-1692.11;EUR
2018-05-15;15:30;ADR ON WEIBO CORP;US9485961018;;NDQ;;;10.0;104.84;USD;1048.4;USD;885.59;EUR;1.1838;-0.53;EUR;885.06;EUR
2018-06-18;15:30;ADR ON BEIGENE LTD;US07725L1026;;NDQ;;;10.0;166.18;USD;-1661.8;USD;-1432.64;EUR;1.16;-0.53;EUR;-1433.17;EUR
2018-06-26;17:06;ADR ON BEIGENE LTD;US07725L1026;;NDQ;;;10.0;158.18;USD;1581.8;USD;1355.61;EUR;1.1669;-0.53;EUR;1355.08;EUR
2018-06-29;21:15;ACCENTURE PLC. CLASS A;IE00B4BNMY34;ACN;NSY;;NYSE;12.0;165.13;USD;1981.56;USD;1698.6;EUR;1.1666;-0.54;EUR;1698.06;EUR
2018-07-05;18:09;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;11.0;308.08;USD;-3388.88;USD;-2897.15;EUR;1.1697;-0.54;EUR;-2897.69;EUR
2018-07-10;17:37;ABENGOA SA- B SHARES;ES0105200002;ABGOF;MAD;.MC;OTCMKTS;100.0;0.01;EUR;-1.0;EUR;-1.0;EUR;;-2.0;EUR;-3.0;EUR
2018-07-11;09:20;XIAOMI CORP-CLASS B;KYG9830T1067;1810;HKS;.HK;HKG;200.0;18.5;HKD;-3700.0;HKD;-401.82;EUR;9.2081;-10.2;EUR;-412.02;EUR
2018-07-11;17:37;ABENGOA SA- B SHARES;ES0105200002;ABGOF;MAD;.MC;OTCMKTS;9900.0;0.01;EUR;-99.0;EUR;-99.0;EUR;;-2.04;EUR;-101.04;EUR
2018-07-16;15:40;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;11.0;308.12;USD;3389.32;USD;2895.16;EUR;1.1707;-0.54;EUR;2894.62;EUR
2018-07-16;17:09;SOLARIA;ES0165386014;;MAD;.MC;;332.0;6.04;EUR;-2005.28;EUR;-2005.28;EUR;;-2.8;EUR;-2008.08;EUR
2018-07-16;17:44;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;1.0;307.11;USD;-307.11;USD;-262.34;EUR;1.1707;-0.5;EUR;-262.84;EUR
2018-07-16;17:44;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;10.0;307.12;USD;-3071.2;USD;-2623.43;EUR;1.1707;-0.03;EUR;-2623.46;EUR
2018-07-18;09:08;SOLARIA;ES0165386014;;MAD;.MC;;65.0;5.75;EUR;373.75;EUR;373.75;EUR;;-2.15;EUR;371.6;EUR
2018-07-18;09:08;SOLARIA;ES0165386014;;MAD;.MC;;267.0;5.75;EUR;1535.25;EUR;1535.25;EUR;;-0.61;EUR;1534.64;EUR
2018-07-18;12:00;IPSEN;FR0010259150;IPN;EPA;.PA;EPA;13.0;142.85;EUR;-1857.05;EUR;-1857.05;EUR;;-4.74;EUR;-1861.79;EUR
2018-07-23;15:30;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;11.0;300.85;USD;3309.35;USD;2824.53;EUR;1.1716;-0.54;EUR;2823.99;EUR
2018-07-27;20:15;ALPHABET INC. - CLASS A;US02079K3059;GOOGL;NDQ;;NASDAQ;1.0;1252.98;USD;-1252.98;USD;-1074.69;EUR;1.1659;-0.5;EUR;-1075.19;EUR
2018-07-27;20:17;ALPHABET INC. - CLASS A;US02079K3059;GOOGL;NDQ;;NASDAQ;1.0;1251.04;USD;-1251.04;USD;-1073.15;EUR;1.1658;-0.5;EUR;-1073.65;EUR
2018-07-27;20:21;ACCENTURE PLC. CLASS A;IE00B4BNMY34;ACN;NSY;;NYSE;5.0;161.7;USD;-808.5;USD;-693.45;EUR;1.1659;-0.52;EUR;-693.97;EUR
2018-09-10;15:51;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;8.0;272.46;USD;-2179.68;USD;-1878.88;EUR;1.1601;-0.53;EUR;-1879.41;EUR
2018-09-13;15:36;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;8.0;290.16;USD;2321.28;USD;1985.4;EUR;1.1692;-0.53;EUR;1984.87;EUR
2018-09-13;17:57;META PLATFORMS INC;US30303M1027;META;NDQ;;NASDAQ;13.0;161.97;USD;-2105.61;USD;-1803.88;EUR;1.1673;-0.54;EUR;-1804.42;EUR
2018-09-13;17:57;META PLATFORMS INC;US30303M1027;META;NDQ;;NASDAQ;1.0;161.97;USD;-161.97;USD;-138.76;EUR;1.1673;;EUR;-138.76;EUR
2018-09-13;18:29;META PLATFORMS INC;US30303M1027;META;NDQ;;NASDAQ;1.0;161.55;USD;-161.55;USD;-138.38;EUR;1.1674;-0.5;EUR;-138.88;EUR
2018-09-18;19:11;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;3.0;282.84;USD;-848.52;USD;-727.43;EUR;1.1665;-0.51;EUR;-727.94;EUR
2018-09-18;20:20;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;1.0;284.97;USD;-284.97;USD;-244.22;EUR;1.1669;-0.5;EUR;-244.72;EUR
2018-10-11;11:15;IPSEN;FR0010259150;IPN;EPA;.PA;EPA;13.0;125.05;EUR;1625.65;EUR;1625.65;EUR;;-4.94;EUR;1620.71;EUR
2018-10-11;14:29;IPSEN;FR0010259150;IPN;EPA;.PA;EPA;2.0;123.8;EUR;-247.6;EUR;-247.6;EUR;;-4.14;EUR;-251.74;EUR
2018-10-11;14:29;IPSEN;FR0010259150;IPN;EPA;.PA;EPA;11.0;123.8;EUR;-1361.8;EUR;-1361.8;EUR;;-0.79;EUR;-1362.59;EUR
2018-11-12;09:00;ABENGOA SA- B SHARES;ES0105200002;ABGOF;MAD;.MC;OTCMKTS;15000.0;0.0038;EUR;-57.0;EUR;-57.0;EUR;;-2.03;EUR;-59.03;EUR
