Fecha;Hora;Producto;ISIN;Ticker;Bolsa;Exchange Yahoo;Exchange Google;Cantidad;Precio;Precio Divisa;Valor Local;Valor Local Divisa;Valor;Valor Divisa;Tipo de cambio;Costes Transacción;Costes Transacción Divisa;Total;Total Divisa
01-09-2021;15:47;CIGNA CORPORATION COMM;US1255231003;;NSY;;;34.0;209.5;USD;-7123.0;USD;-6011.99;EUR;1.1848;-0.11;EUR;-6012.1;EUR
01-09-2021;15:47;CIGNA CORPORATION COMM;US1255231003;;NSY;;;10.0;209.5;USD;-2095.0;USD;-1768.23;EUR;1.1848;-0.03;EUR;-1768.26;EUR
01-09-2021;15:47;CIGNA CORPORATION COMM;US1255231003;;NSY;;;55.0;209.5;USD;-11522.5;USD;-9725.28;EUR;1.1848;-0.19;EUR;-9725.47;EUR
01-09-2021;16:00;VANECK GOLD MINERS UCITS ETF;IE00BQQP9F84;;LSE;.L;;270.0;34.49;USD;9312.3;USD;7861.8;EUR;1.1845;-4.36;EUR;7857.44;EUR
01-09-2021;16:44;MCKESSON CORPORATION C;US58155Q1031;;NSY;;;100.0;200.0;USD;-20000.0;USD;-16881.93;EUR;1.1847;-0.84;EUR;-16882.77;EUR
01-09-2021;16:44;MCKESSON CORPORATION C;US58155Q1031;;NSY;;;100.0;200.0;USD;-20000.0;USD;-16881.93;EUR;1.1847;-0.34;EUR;-16882.27;EUR
01-09-2021;18:59;EXP WORLD HOLDINGS IN;US30212W1009;;NDQ;;;100.0;48.54;USD;4854.0;USD;4096.9;EUR;1.1848;-0.34;EUR;4096.56;EUR
01-09-2021;18:59;EXP WORLD HOLDINGS IN;US30212W1009;;NDQ;;;20.0;48.5;USD;970.0;USD;818.7;EUR;1.1848;-0.07;EUR;818.63;EUR
01-09-2021;18:59;EXP WORLD HOLDINGS IN;US30212W1009;;NDQ;;;82.0;48.5;USD;3977.0;USD;3356.69;EUR;1.1848;-0.28;EUR;3356.41;EUR
01-09-2021;18:59;EXP WORLD HOLDINGS IN;US30212W1009;;NDQ;;;3.0;48.5;USD;145.5;USD;122.81;EUR;1.1848;-0.01;EUR;122.8;EUR
01-09-2021;18:59;EXP WORLD HOLDINGS IN;US30212W1009;;NDQ;;;14.0;48.5;USD;679.0;USD;573.09;EUR;1.1848;-0.05;EUR;573.04;EUR
